"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,Date
Cook Islands,5367.0,31.0,1.0,,5230.0,15.0,136.0,,305047.0,57.0,17373.0,987439.0,17594.0,Australia/Oceania,1762.0,,7730.0,2022-05-11
Palau,4782.0,,6.0,,4087.0,,689.0,1.0,261970.0,329.0,47272.0,2589679.0,18254.0,Australia/Oceania,,,37745.0,2022-05-11
St. Barth,4575.0,,6.0,,,,,,460586.0,604.0,78646.0,7917648.0,9933.0,North America,,,413470.0,2022-05-11
Kiribati,3093.0,,13.0,,2602.0,,478.0,3.0,25178.0,106.0,,,122847.0,Australia/Oceania,,,3891.0,2022-05-11
Anguilla,2984.0,,9.0,,2916.0,,59.0,4.0,195659.0,590.0,51382.0,3369091.0,15251.0,North America,,,3869.0,2022-05-11
Saint Pierre Miquelon,2739.0,,1.0,,2449.0,,289.0,1.0,477011.0,174.0,23687.0,4125218.0,5742.0,North America,,,50331.0,2022-05-11
Montserrat,653.0,,2.0,,313.0,,338.0,,130652.0,400.0,10843.0,2169468.0,4998.0,North America,,,67627.0,2022-05-11
Wallis and Futuna,454.0,,7.0,,438.0,,9.0,,41751.0,644.0,20508.0,1885967.0,10874.0,Australia/Oceania,,,828.0,2022-05-11
Falkland Islands,197.0,,,,,,,,53708.0,,8632.0,2353326.0,3668.0,South America,,,19902.0,2022-05-11
Macao,82.0,,,,82.0,,0.0,,123.0,,5375.0,8074.0,665747.0,Asia,,,,2022-05-11
Vatican City,29.0,,,,29.0,,0.0,,36025.0,,,,805.0,Europe,,,,2022-05-11
Marshall Islands,17.0,,,,14.0,,3.0,,284.0,,,,59931.0,Australia/Oceania,,,50.0,2022-05-11
Western Sahara,10.0,,1.0,,9.0,,0.0,,16.0,2.0,,,624560.0,Africa,,,,2022-05-11
Niue,9.0,,,,8.0,,1.0,,5468.0,,,,1646.0,Australia/Oceania,,,608.0,2022-05-11
Micronesia,7.0,,,,1.0,,6.0,,60.0,,,,117259.0,Australia/Oceania,,,51.0,2022-05-11
Nauru,7.0,,,,4.0,,3.0,,639.0,,,,10950.0,Australia/Oceania,,,274.0,2022-05-11
Saint Helena,2.0,,,,2.0,,0.0,,327.0,,,,6111.0,Africa,,,,2022-05-11
China,222582.0,212.0,5218.0,1.0,212342.0,394.0,5022.0,286.0,155.0,4.0,160000000.0,111163.0,1439323776.0,Asia,0.1,,3.0,2022-05-20
USA,84836597.0,109153.0,1028497.0,257.0,81493442.0,44865.0,2314658.0,2269.0,253509.0,3073.0,1020873035.0,3050575.0,334649383.0,North America,326.0,0.8,6917.0,2022-05-20
India,43131822.0,2259.0,524323.0,20.0,42592455.0,2614.0,15044.0,698.0,30688.0,373.0,845404172.0,601499.0,1405495275.0,Asia,2.0,0.01,11.0,2022-05-20
Brazil,30752226.0,10415.0,665491.0,115.0,29746640.0,,340095.0,8318.0,142769.0,3090.0,63776166.0,296085.0,215398235.0,South America,48.0,0.5,1579.0,2022-05-20
France,29291146.0,27842.0,147715.0,67.0,28448155.0,52839.0,695276.0,1173.0,446887.0,2254.0,271490188.0,4142051.0,65544863.0,Europe,425.0,1.0,10608.0,2022-05-20
Germany,26013283.0,56446.0,138488.0,139.0,24425500.0,126500.0,1449295.0,944.0,308627.0,1643.0,122332384.0,1451375.0,84287260.0,Europe,670.0,2.0,17195.0,2022-05-20
UK,22232377.0,4882.0,177890.0,169.0,21774064.0,39871.0,280423.0,188.0,324295.0,2595.0,522526476.0,7621893.0,68556000.0,Europe,71.0,2.0,4090.0,2022-05-20
Russia,18278617.0,4927.0,378072.0,97.0,17670628.0,5952.0,229917.0,2300.0,125151.0,2589.0,273400000.0,1871936.0,146052019.0,Europe,34.0,0.7,1574.0,2022-05-20
S. Korea,17889849.0,28105.0,23842.0,40.0,17251847.0,37740.0,614160.0,274.0,348376.0,464.0,15804065.0,307759.0,51352076.0,Asia,547.0,0.8,11960.0,2022-05-20
Italy,17178456.0,30567.0,165738.0,108.0,16119286.0,90017.0,893432.0,308.0,284908.0,2749.0,218805421.0,3628926.0,60294814.0,Europe,507.0,2.0,14818.0,2022-05-20
Turkey,15060112.0,1485.0,98918.0,4.0,14957668.0,1389.0,3526.0,975.0,175028.0,1150.0,161284037.0,1874434.0,86044120.0,Asia,17.0,0.05,41.0,2022-05-20
Spain,12218460.0,19613.0,105846.0,102.0,11609708.0,10566.0,502906.0,339.0,261141.0,2262.0,471036328.0,10067288.0,46788799.0,Europe,419.0,2.0,10748.0,2022-05-20
Vietnam,10704524.0,1716.0,43073.0,1.0,9382881.0,9587.0,1278570.0,333.0,108144.0,435.0,85813173.0,866939.0,98984064.0,Asia,17.0,0.01,12917.0,2022-05-20
Argentina,9135308.0,,128776.0,,8895999.0,,110533.0,300.0,198702.0,2801.0,35716069.0,776859.0,45974966.0,South America,,,2404.0,2022-05-20
Japan,8474651.0,41527.0,30175.0,53.0,8096825.0,45571.0,347651.0,110.0,67393.0,240.0,50996891.0,405545.0,125749168.0,Asia,330.0,0.4,2765.0,2022-05-20
Netherlands,8074146.0,1442.0,22301.0,4.0,8004183.0,2496.0,47662.0,42.0,469261.0,1296.0,21107399.0,1226739.0,17206100.0,Europe,84.0,0.2,2770.0,2022-05-20
Iran,7229354.0,280.0,141253.0,9.0,7028491.0,1758.0,59610.0,731.0,84050.0,1642.0,51877878.0,603142.0,86012718.0,Asia,3.0,0.1,693.0,2022-05-20
Australia,6813906.0,54352.0,7976.0,50.0,6427331.0,56865.0,378599.0,119.0,261513.0,306.0,70968541.0,2723719.0,26055748.0,Australia/Oceania,2086.0,2.0,14530.0,2022-05-20
Colombia,6099111.0,543.0,139833.0,2.0,5930545.0,246.0,28733.0,342.0,117512.0,2694.0,34792844.0,670359.0,51901836.0,South America,10.0,0.04,554.0,2022-05-20
Indonesia,6051850.0,318.0,156510.0,12.0,5891574.0,384.0,3766.0,2771.0,21695.0,561.0,97850450.0,350772.0,278957703.0,Asia,1.0,0.04,14.0,2022-05-20
Poland,6004786.0,359.0,116242.0,12.0,5335190.0,27.0,553354.0,981.0,158988.0,3078.0,36258589.0,960016.0,37768743.0,Europe,10.0,0.3,14651.0,2022-05-20
Mexico,5752441.0,,324617.0,,5050420.0,,377404.0,4798.0,43752.0,2469.0,15897804.0,120916.0,131477800.0,North America,,,2870.0,2022-05-20
Ukraine,5009301.0,,108497.0,,,,,177.0,115848.0,2509.0,19521252.0,451460.0,43240268.0,Europe,,,19491.0,2022-05-20
Malaysia,4485419.0,2124.0,35633.0,3.0,4419997.0,2303.0,29789.0,35.0,135327.0,1075.0,59480955.0,1794564.0,33145082.0,Asia,64.0,0.09,899.0,2022-05-20
Thailand,4394915.0,6305.0,29640.0,42.0,4305699.0,7567.0,59576.0,1496.0,62669.0,423.0,17270775.0,246271.0,70129030.0,Asia,90.0,0.6,850.0,2022-05-20
Austria,4225674.0,3293.0,18328.0,8.0,4156309.0,4753.0,51037.0,58.0,464209.0,2013.0,185987121.0,20431528.0,9102947.0,Europe,362.0,0.9,5607.0,2022-05-20
Belgium,4134293.0,2232.0,31675.0,6.0,3967010.0,5099.0,135608.0,105.0,353831.0,2711.0,33947485.0,2905372.0,11684386.0,Europe,191.0,0.5,11606.0,2022-05-20
Israel,4117079.0,2112.0,10826.0,14.0,4083611.0,,22642.0,150.0,441462.0,1161.0,41373364.0,4436346.0,9326000.0,Asia,226.0,2.0,2428.0,2022-05-20
Portugal,4066674.0,,22583.0,,,,,61.0,401019.0,2227.0,42123558.0,4153844.0,10140861.0,Europe,,,115169.0,2022-05-20
Czechia,3917294.0,356.0,40264.0,3.0,3873430.0,165.0,3600.0,8.0,364525.0,3747.0,55347575.0,5150381.0,10746306.0,Europe,33.0,0.3,335.0,2022-05-20
South Africa,3915258.0,7238.0,100898.0,31.0,3733569.0,6607.0,80791.0,192.0,64487.0,1662.0,24992827.0,411652.0,60713549.0,Africa,119.0,0.5,1331.0,2022-05-20
Canada,3842433.0,7546.0,40627.0,240.0,3511781.0,2207.0,290025.0,370.0,100158.0,1059.0,61642137.0,1606775.0,38363883.0,North America,197.0,6.0,7560.0,2022-05-20
Philippines,3688294.0,194.0,60452.0,,3625704.0,297.0,2138.0,480.0,32837.0,538.0,29943879.0,266592.0,112321181.0,Asia,2.0,,19.0,2022-05-20
Switzerland,3642604.0,,13934.0,,3564207.0,1781.0,64463.0,71.0,415181.0,1588.0,20991820.0,2392629.0,8773536.0,Europe,,,7347.0,2022-05-20
Chile,3623889.0,6939.0,57767.0,13.0,3474895.0,1099.0,91227.0,147.0,186563.0,2974.0,37888654.0,1950560.0,19424499.0,South America,357.0,0.7,4696.0,2022-05-20
Peru,3574182.0,444.0,213077.0,8.0,,,,196.0,105636.0,6298.0,30358848.0,897268.0,33834742.0,South America,13.0,0.2,48484.0,2022-05-20
Greece,3410481.0,3928.0,29642.0,23.0,3328965.0,4678.0,51874.0,160.0,330235.0,2870.0,81638554.0,7905025.0,10327425.0,Europe,380.0,2.0,5023.0,2022-05-20
Denmark,2979238.0,608.0,6312.0,8.0,2963698.0,800.0,9228.0,11.0,510973.0,1083.0,127377418.0,21846650.0,5830524.0,Europe,104.0,1.0,1583.0,2022-05-20
Romania,2905055.0,467.0,65642.0,4.0,,,,125.0,152925.0,3455.0,23024767.0,1212043.0,18996659.0,Europe,25.0,0.2,12252.0,2022-05-20
Sweden,2506607.0,,18908.0,,2478858.0,565.0,8841.0,7.0,245323.0,1851.0,18573144.0,1817764.0,10217580.0,Europe,,,865.0,2022-05-20
Iraq,2326965.0,113.0,25216.0,,2300511.0,130.0,1238.0,11.0,55513.0,602.0,18546470.0,442448.0,41917812.0,Asia,3.0,,30.0,2022-05-20
Serbia,2014317.0,334.0,16057.0,2.0,1990640.0,858.0,7620.0,10.0,232298.0,1852.0,9632413.0,1110843.0,8671263.0,Europe,39.0,0.2,879.0,2022-05-20
DPRK,1978230.0,262280.0,63.0,1.0,1238000.0,213280.0,740167.0,,76112.0,2.0,,,25991070.0,Asia,10091.0,0.04,28478.0,2022-05-20
Bangladesh,1953138.0,35.0,29127.0,,1900354.0,216.0,23657.0,1259.0,11642.0,174.0,14071400.0,83872.0,167772039.0,Asia,0.2,,141.0,2022-05-20
Hungary,1914697.0,,46446.0,,1830803.0,,37448.0,21.0,199152.0,4831.0,11394556.0,1185171.0,9614273.0,Europe,,,3895.0,2022-05-20
Slovakia,1787919.0,262.0,20073.0,4.0,1763837.0,546.0,4009.0,30.0,327181.0,3673.0,7133522.0,1305404.0,5464610.0,Europe,48.0,0.7,734.0,2022-05-20
Jordan,1694216.0,,14048.0,,1678941.0,,1227.0,124.0,163008.0,1352.0,16670254.0,1603921.0,10393439.0,Asia,,,118.0,2022-05-20
Georgia,1655221.0,,16811.0,,1637293.0,,1117.0,,416431.0,4229.0,16920079.0,4256856.0,3974783.0,Asia,,,281.0,2022-05-20
Ireland,1551835.0,,7244.0,,1519930.0,14086.0,24661.0,23.0,307817.0,1437.0,12174702.0,2414938.0,5041413.0,Europe,,,4892.0,2022-05-20
Pakistan,1529558.0,89.0,30379.0,1.0,1494141.0,,5038.0,86.0,6681.0,133.0,28413265.0,124103.0,228949220.0,Asia,0.4,,22.0,2022-05-20
Norway,1430844.0,313.0,3061.0,,,,,20.0,260112.0,556.0,11002430.0,2000120.0,5500885.0,Europe,57.0,,243385.0,2022-05-20
Kazakhstan,1305667.0,7.0,13661.0,,1291853.0,19.0,153.0,24.0,68008.0,712.0,11575012.0,602907.0,19198668.0,Asia,0.4,,8.0,2022-05-20
Singapore,1258691.0,4578.0,1371.0,2.0,1178334.0,2338.0,78986.0,8.0,212015.0,231.0,23875083.0,4021549.0,5936788.0,Asia,771.0,0.3,13305.0,2022-05-20
Hong Kong,1209688.0,291.0,9366.0,1.0,,,,5.0,158934.0,1231.0,44972952.0,5908743.0,7611256.0,Asia,38.0,0.1,155965.0,2022-05-20
Morocco,1166224.0,124.0,16075.0,,1149340.0,99.0,809.0,293.0,30908.0,426.0,11237010.0,297807.0,37732507.0,Africa,3.0,,21.0,2022-05-20
Bulgaria,1162986.0,262.0,37078.0,7.0,1039980.0,3264.0,85928.0,50.0,169774.0,5413.0,9953628.0,1453040.0,6850207.0,Europe,38.0,1.0,12544.0,2022-05-20
Croatia,1133139.0,468.0,15950.0,5.0,1113292.0,468.0,3897.0,11.0,279255.0,3931.0,4851253.0,1195562.0,4057717.0,Europe,115.0,1.0,960.0,2022-05-20
Cuba,1104830.0,61.0,8529.0,,1095895.0,110.0,406.0,23.0,97655.0,754.0,12920253.0,1142008.0,11313629.0,North America,5.0,,36.0,2022-05-20
Lebanon,1098313.0,81.0,10414.0,2.0,1085397.0,195.0,2502.0,186.0,162279.0,1539.0,4795578.0,708563.0,6768033.0,Asia,12.0,0.3,370.0,2022-05-20
Finland,1081225.0,11485.0,4406.0,122.0,,,,21.0,194574.0,793.0,10873312.0,1956726.0,5556890.0,Europe,2067.0,22.0,185503.0,2022-05-20
New Zealand,1079557.0,9184.0,973.0,6.0,1022223.0,9469.0,56361.0,,215821.0,195.0,7145322.0,1428464.0,5002100.0,Australia/Oceania,1836.0,1.0,11267.0,2022-05-20
Taiwan,1070530.0,90347.0,1235.0,59.0,99558.0,12253.0,969737.0,,44796.0,52.0,16757230.0,701205.0,23897760.0,Asia,3781.0,2.0,40579.0,2022-05-20
Lithuania,1061246.0,166.0,9132.0,1.0,1034435.0,374.0,17679.0,11.0,400324.0,3445.0,9963591.0,3758470.0,2650970.0,Europe,63.0,0.4,6669.0,2022-05-20
Tunisia,1041789.0,,28628.0,,,,,29.0,86449.0,2376.0,4607327.0,382320.0,12050962.0,Africa,,,-1128.13,2022-05-20
Slovenia,1021554.0,410.0,6628.0,1.0,1007420.0,1012.0,7506.0,8.0,491256.0,3187.0,2660311.0,1279319.0,2079475.0,Europe,197.0,0.5,3610.0,2022-05-20
Belarus,982867.0,,6978.0,,,,,,104079.0,739.0,13220483.0,1399958.0,9443484.0,Europe,,,5014.0,2022-05-20
Nepal,979040.0,12.0,11952.0,,966938.0,9.0,150.0,,32503.0,397.0,5679687.0,188561.0,30121251.0,Asia,0.4,,5.0,2022-05-20
Bolivia,906597.0,135.0,21943.0,,864803.0,244.0,19851.0,220.0,75725.0,1833.0,2705422.0,225976.0,11972165.0,South America,11.0,,1658.0,2022-05-20
UAE,903731.0,349.0,2302.0,,887546.0,391.0,13883.0,,89346.0,228.0,159818065.0,15800247.0,10114909.0,Asia,35.0,,1373.0,2022-05-20
Uruguay,902540.0,,7213.0,,892434.0,,2893.0,18.0,258138.0,2063.0,6114822.0,1748917.0,3496348.0,South America,,,827.0,2022-05-20
Costa Rica,877533.0,,8472.0,,848035.0,,21026.0,38.0,169358.0,1635.0,4487906.0,866138.0,5181515.0,North America,,,4058.0,2022-05-20
Ecuador,873609.0,533.0,35613.0,2.0,,,,759.0,48142.0,1963.0,2470170.0,136125.0,18146357.0,South America,29.0,0.1,21719.0,2022-05-20
Guatemala,854891.0,817.0,17892.0,28.0,834528.0,671.0,2471.0,5.0,46115.0,965.0,4585934.0,247379.0,18538111.0,North America,44.0,2.0,133.0,2022-05-20
Latvia,826735.0,229.0,5813.0,2.0,817952.0,198.0,2970.0,6.0,447600.0,3147.0,7233627.0,3916339.0,1847038.0,Europe,124.0,1.0,1608.0,2022-05-20
Panama,821500.0,3842.0,8211.0,,783811.0,1707.0,29478.0,16.0,184924.0,1848.0,6090843.0,1371081.0,4442367.0,North America,865.0,,6636.0,2022-05-20
Azerbaijan,792695.0,10.0,9710.0,1.0,782936.0,2.0,49.0,,76879.0,942.0,6865181.0,665819.0,10310879.0,Asia,1.0,0.1,5.0,2022-05-20
Saudi Arabia,761624.0,545.0,9124.0,1.0,746013.0,616.0,6487.0,81.0,21255.0,255.0,42232307.0,1178606.0,35832417.0,Asia,15.0,0.03,181.0,2022-05-20
Sri Lanka,663735.0,15.0,16512.0,1.0,646930.0,2.0,293.0,,30754.0,765.0,6486117.0,300535.0,21581931.0,Asia,0.7,0.05,14.0,2022-05-20
Paraguay,649929.0,,18881.0,,624673.0,,6375.0,2.0,89066.0,2587.0,2633737.0,360927.0,7297141.0,South America,,,874.0,2022-05-20
Kuwait,632474.0,,2555.0,,629392.0,,527.0,3.0,144097.0,582.0,8088043.0,1842705.0,4389222.0,Asia,,,120.0,2022-05-20
Myanmar,613186.0,4.0,19434.0,,592130.0,,1622.0,,11130.0,353.0,8110213.0,147204.0,55095103.0,Asia,0.07,,29.0,2022-05-20
Palestine,582246.0,,5355.0,,576764.0,,127.0,17.0,109359.0,1006.0,3078533.0,578220.0,5324152.0,Asia,,,24.0,2022-05-20
Dominican Republic,581044.0,383.0,4377.0,,576006.0,258.0,661.0,1.0,52572.0,396.0,3317138.0,300131.0,11052292.0,North America,35.0,,60.0,2022-05-20
Bahrain,579932.0,522.0,1480.0,,573497.0,762.0,4955.0,4.0,319939.0,816.0,9805270.0,5409404.0,1812634.0,Asia,288.0,,2734.0,2022-05-20
Estonia,575046.0,,2561.0,,516588.0,,55897.0,4.0,432948.0,1928.0,3357306.0,2527690.0,1328211.0,Europe,,,42084.0,2022-05-20
Venezuela,523174.0,25.0,5715.0,1.0,516409.0,81.0,1050.0,230.0,18497.0,202.0,3359014.0,118758.0,28284594.0,South America,0.9,0.04,37.0,2022-05-20
Moldova,517753.0,767.0,11503.0,14.0,504142.0,,2108.0,49.0,128911.0,2864.0,3216305.0,800803.0,4016351.0,Europe,191.0,3.0,525.0,2022-05-20
Egypt,515645.0,,24613.0,,442182.0,,48850.0,122.0,4866.0,232.0,3693367.0,34856.0,105960075.0,Africa,,,461.0,2022-05-20
Libya,501904.0,,6430.0,,490973.0,,4501.0,101.0,71224.0,912.0,2477219.0,351536.0,7046833.0,Africa,,,639.0,2022-05-20
Cyprus,477711.0,,1032.0,,124370.0,,352309.0,60.0,390328.0,843.0,9477138.0,7743570.0,1223872.0,Asia,,,287864.0,2022-05-20
Ethiopia,471145.0,56.0,7512.0,,455809.0,1.0,7824.0,6.0,3916.0,62.0,4855390.0,40357.0,120311935.0,Africa,0.5,,65.0,2022-05-20
Mongolia,469885.0,,2179.0,,313256.0,,154450.0,192.0,139123.0,645.0,4030048.0,1193216.0,3377467.0,Asia,,,45730.0,2022-05-20
Honduras,424771.0,,10896.0,,132401.0,,281474.0,105.0,41642.0,1068.0,1369816.0,134289.0,10200543.0,North America,,,27594.0,2022-05-20
Armenia,422917.0,,8623.0,,412071.0,,2223.0,,142222.0,2900.0,3078174.0,1035151.0,2973648.0,Asia,,,748.0,2022-05-20
Réunion,411363.0,,770.0,,403795.0,,6798.0,10.0,453384.0,849.0,1603660.0,1767477.0,907316.0,Africa,,,7492.0,2022-05-20
Oman,389473.0,13.0,4260.0,,384669.0,33.0,544.0,2.0,72791.0,796.0,25000000.0,4672420.0,5350546.0,Asia,2.0,,102.0,2022-05-20
Bosnia and Herzegovina,377677.0,29.0,15783.0,,,,,,116477.0,4868.0,1770766.0,546113.0,3242490.0,Europe,9.0,,52329.0,2022-05-20
Qatar,366724.0,121.0,677.0,,365033.0,114.0,1014.0,,130609.0,241.0,3500885.0,1246841.0,2807805.0,Asia,43.0,,361.0,2022-05-20
Kenya,324129.0,32.0,5649.0,,318224.0,19.0,256.0,,5788.0,101.0,3642521.0,65050.0,55996015.0,Africa,0.6,,5.0,2022-05-20
Zambia,320945.0,265.0,3984.0,1.0,316263.0,124.0,698.0,1.0,16586.0,206.0,3461971.0,178905.0,19350854.0,Africa,14.0,0.05,36.0,2022-05-20
North Macedonia,311113.0,75.0,9296.0,3.0,301275.0,73.0,542.0,,149343.0,4462.0,2040024.0,979268.0,2083213.0,Europe,36.0,1.0,260.0,2022-05-20
Botswana,306614.0,,2692.0,,303619.0,,303.0,1.0,125619.0,1103.0,2026898.0,830418.0,2440817.0,Africa,,,124.0,2022-05-20
Albania,275732.0,,3497.0,,271975.0,,260.0,2.0,96011.0,1218.0,1819846.0,633675.0,2871894.0,Europe,,,91.0,2022-05-20
Algeria,265841.0,7.0,6875.0,,178376.0,,80590.0,6.0,5863.0,152.0,230861.0,5092.0,45338515.0,Africa,0.2,,1778.0,2022-05-20
Nigeria,255924.0,35.0,3143.0,,249977.0,16.0,2804.0,11.0,1186.0,15.0,5152011.0,23881.0,215735434.0,Africa,0.2,,13.0,2022-05-20
Zimbabwe,250206.0,199.0,5487.0,1.0,242815.0,161.0,1904.0,12.0,16386.0,359.0,2302045.0,150762.0,15269397.0,Africa,13.0,0.07,125.0,2022-05-20
Luxembourg,244182.0,,1073.0,,235939.0,,7170.0,,378512.0,1663.0,4248188.0,6585215.0,645110.0,Europe,,,11114.0,2022-05-20
Uzbekistan,238855.0,13.0,1637.0,,237086.0,29.0,132.0,23.0,6947.0,48.0,1377915.0,40078.0,34380470.0,Asia,0.4,,4.0,2022-05-20
Montenegro,236569.0,80.0,2719.0,,233238.0,75.0,612.0,6.0,376573.0,4328.0,2468757.0,3929796.0,628215.0,Europe,127.0,,974.0,2022-05-20
Mozambique,225546.0,7.0,2201.0,,223274.0,46.0,71.0,13.0,6856.0,67.0,1321766.0,40175.0,32899937.0,Africa,0.2,,2.0,2022-05-20
Laos,209647.0,94.0,754.0,,,,,,28051.0,101.0,1232128.0,164857.0,7473901.0,Asia,13.0,,26925.0,2022-05-20
Kyrgyzstan,200993.0,,2991.0,,196406.0,,1596.0,131.0,29881.0,445.0,1907195.0,283539.0,6726404.0,Asia,,,237.0,2022-05-20
Iceland,186969.0,,153.0,,,,,,541305.0,443.0,1925385.0,5574299.0,345404.0,Europe,,,321742.0,2022-05-20
Afghanistan,179614.0,131.0,7695.0,4.0,162601.0,112.0,9318.0,1124.0,4427.0,190.0,955940.0,23560.0,40575043.0,Asia,3.0,0.1,230.0,2022-05-20
Maldives,179560.0,,298.0,,163687.0,,15575.0,25.0,321545.0,534.0,2213831.0,3964398.0,558428.0,Asia,,,27891.0,2022-05-20
Uganda,164069.0,,3596.0,,100205.0,,60268.0,2.0,3386.0,74.0,2612795.0,53924.0,48453618.0,Africa,,,1244.0,2022-05-20
El Salvador,162089.0,,4130.0,,150662.0,,7297.0,8.0,24755.0,631.0,1950448.0,297883.0,6547693.0,North America,,,1114.0,2022-05-20
Ghana,161325.0,,1445.0,,159826.0,,54.0,1.0,4996.0,45.0,2445003.0,75717.0,32291272.0,Africa,,,2.0,2022-05-20
Namibia,160640.0,,4031.0,,153662.0,,2947.0,,61142.0,1534.0,1022171.0,389051.0,2627345.0,Africa,,,1122.0,2022-05-20
Trinidad and Tobago,156940.0,613.0,3886.0,3.0,143789.0,302.0,9265.0,18.0,111463.0,2760.0,733972.0,521286.0,1408002.0,North America,435.0,2.0,6580.0,2022-05-20
Martinique,153253.0,,926.0,,104.0,,152223.0,8.0,408982.0,2471.0,828928.0,2212138.0,374718.0,North America,,,406233.0,2022-05-20
Brunei,145783.0,262.0,221.0,,143620.0,143.0,1942.0,,327346.0,496.0,717784.0,1611734.0,445349.0,Asia,588.0,,4361.0,2022-05-20
Guadeloupe,140130.0,,854.0,,2250.0,,137026.0,19.0,350104.0,2134.0,938039.0,2343615.0,400253.0,North America,,,342348.0,2022-05-20
Cambodia,136262.0,,3056.0,,133198.0,,8.0,,7944.0,178.0,2962730.0,172717.0,17153661.0,Asia,,,0.5,2022-05-20
Jamaica,133538.0,288.0,3018.0,5.0,85664.0,152.0,44856.0,,44730.0,1011.0,1048410.0,351173.0,2985450.0,North America,96.0,2.0,15025.0,2022-05-20
Rwanda,129945.0,11.0,1459.0,,45522.0,,82964.0,,9586.0,108.0,5368092.0,396016.0,13555235.0,Africa,0.8,,6120.0,2022-05-20
Cameroon,119780.0,,1927.0,,117791.0,,62.0,13.0,4311.0,69.0,1751774.0,63043.0,27786919.0,Africa,,,2.0,2022-05-20
Angola,99194.0,,1900.0,,97149.0,,145.0,,2852.0,55.0,1499795.0,43115.0,34786116.0,Africa,,,4.0,2022-05-20
Malta,93843.0,85.0,716.0,,90649.0,151.0,2478.0,4.0,211476.0,1614.0,1910344.0,4304981.0,443752.0,Europe,192.0,,5584.0,2022-05-20
DRC,87633.0,,1338.0,,50930.0,,35365.0,,926.0,14.0,846704.0,8943.0,94674575.0,Africa,,,374.0,2022-05-20
Senegal,86058.0,3.0,1966.0,,84073.0,4.0,19.0,,4897.0,112.0,1085119.0,61751.0,17572607.0,Africa,0.2,,1.0,2022-05-20
Malawi,85909.0,11.0,2637.0,,82788.0,75.0,484.0,67.0,4283.0,131.0,580199.0,28926.0,20058342.0,Africa,0.5,,24.0,2022-05-20
French Guiana,82313.0,529.0,397.0,,11254.0,,70662.0,1.0,262794.0,1267.0,635980.0,2030445.0,313222.0,South America,1689.0,,225597.0,2022-05-20
Ivory Coast,82034.0,14.0,799.0,,81204.0,7.0,31.0,,2972.0,29.0,1513880.0,54841.0,27605087.0,Africa,0.5,,1.0,2022-05-20
Suriname,80240.0,,1339.0,,49466.0,,29435.0,,134516.0,2245.0,236652.0,396730.0,596507.0,South America,,,49346.0,2022-05-20
Barbados,78138.0,371.0,435.0,,73480.0,197.0,4223.0,,271279.0,1510.0,676596.0,2348998.0,288036.0,North America,1288.0,,14661.0,2022-05-20
Channel Islands,75767.0,206.0,176.0,2.0,74979.0,176.0,612.0,,428367.0,995.0,1252808.0,7083053.0,176874.0,Europe,1165.0,11.0,3460.0,2022-05-20
French Polynesia,72847.0,,649.0,,,,,7.0,256541.0,2286.0,,,283959.0,Australia/Oceania,,,136280.0,2022-05-20
Eswatini,72024.0,90.0,1404.0,1.0,69931.0,113.0,689.0,11.0,60896.0,1187.0,1023290.0,865191.0,1182733.0,Africa,76.0,0.8,583.0,2022-05-20
Fiji,64841.0,17.0,862.0,,62931.0,56.0,1048.0,,71360.0,949.0,520908.0,573277.0,908650.0,Australia/Oceania,19.0,,1153.0,2022-05-20
Madagascar,64276.0,,1393.0,,59370.0,,3513.0,6.0,2214.0,48.0,435827.0,15014.0,29027999.0,Africa,,,121.0,2022-05-20
Guyana,64082.0,62.0,1229.0,1.0,62400.0,54.0,453.0,,80740.0,1548.0,616015.0,776147.0,793683.0,South America,78.0,1.0,571.0,2022-05-20
Sudan,62211.0,,4937.0,,,,,,1359.0,108.0,562941.0,12299.0,45772207.0,Africa,,,370.0,2022-05-20
New Caledonia,61514.0,,312.0,,60620.0,,582.0,9.0,211639.0,1073.0,98964.0,340486.0,290655.0,Australia/Oceania,,,2002.0,2022-05-20
Bhutan,59574.0,,21.0,,59509.0,,44.0,,75643.0,27.0,2303734.0,2925113.0,787571.0,Asia,,,56.0,2022-05-20
Mauritania,58939.0,19.0,982.0,,57738.0,12.0,219.0,,12080.0,201.0,821558.0,168380.0,4879191.0,Africa,4.0,,45.0,2022-05-20
Belize,58332.0,117.0,677.0,,56861.0,27.0,794.0,6.0,141862.0,1646.0,554293.0,1348028.0,411188.0,North America,285.0,,1931.0,2022-05-20
Cabo Verde,56141.0,14.0,401.0,,55640.0,,100.0,23.0,98956.0,707.0,400982.0,706785.0,567332.0,Africa,25.0,,176.0,2022-05-20
Syria,55875.0,2.0,3150.0,,52570.0,12.0,155.0,,3053.0,172.0,146269.0,7993.0,18299132.0,Asia,0.1,,8.0,2022-05-20
Gabon,47608.0,,304.0,,47297.0,,7.0,,20482.0,131.0,1594523.0,686001.0,2324374.0,Africa,,,3.0,2022-05-20
Papua New Guinea,44394.0,,651.0,,43726.0,,17.0,7.0,4791.0,70.0,249149.0,26890.0,9265388.0,Australia/Oceania,,,2.0,2022-05-20
